ID,credit_limit,education,gender,marital_status,avg_bill_amt,avg_util_rate,default_count
19010,320000,Graduate School,F,Single,198685.5,0.6208921875,0
19011,330000,High School,F,Single,259232.33333,0.7855525253,0
19012,80000,High School,F,Single,2141.3333333,0.0267666667,1
19013,150000,Graduate School,F,Married,11372.666667,0.0758177778,0
19014,160000,High School,F,Married,460.33333333,0.0028770833,0
19015,50000,High School,F,Married,42252.333333,0.8450466667,0
19016,300000,Other,F,Married,0,0,0
19017,190000,College,F,Married,171630,0.9033157895,0
19018,50000,College,F,Single,22816,0.45632,0
19019,90000,Graduate School,F,Single,3426.8333333,0.0380759259,0
19020,210000,Graduate School,F,Single,70355.5,0.3350261905,0
19021,240000,Graduate School,F,Single,230863.16667,0.9619298611,0
19022,60000,College,F,Married,44277.166667,0.7379527778,5
19023,440000,College,F,Single,2236.5,0.0050829545,0
19024,30000,College,F,Married,28145.166667,0.9381722222,2
19025,230000,College,F,Single,3959.6666667,0.017215942,0
19026,440000,College,F,Single,191110.66667,0.4343424242,3
19027,80000,College,F,Married,50616.666667,0.6327083333,0
19028,30000,College,F,Married,27303.666667,0.9101222222,0
19029,250000,College,F,Single,221822.83333,0.8872913333,0
19030,30000,Graduate School,F,Married,27344.833333,0.9114944444,1
19031,50000,High School,F,Other,40098.666667,0.8019733333,1
19032,50000,College,F,Single,48474.833333,0.9694966667,0
19033,30000,College,F,Single,27640.166667,0.9213388889,6
19034,30000,College,F,Married,28802.833333,0.9600944444,0
19035,500000,College,F,Married,24973,0.049946,0
19036,50000,College,F,Married,26212.333333,0.5242466667,6
19037,50000,College,F,Married,30027.5,0.60055,0
19038,50000,Graduate School,F,Single,402.66666667,0.0080533333,0
19039,90000,College,F,Single,39695.5,0.4410611111,0
19040,30000,Graduate School,F,Single,15610.5,0.52035,4
19041,150000,High School,F,Married,97356.333333,0.6490422222,0
19042,50000,College,F,Married,41708.833333,0.8341766667,0
19043,70000,College,F,Single,17735.166667,0.2533595238,4
19044,80000,College,F,Single,11475,0.1434375,0
19045,280000,Graduate School,F,Single,2010,0.0071785714,0
19046,90000,College,F,Married,7656.1666667,0.0850685185,0
19047,330000,Graduate School,F,Married,57768.833333,0.1750570707,0
19048,190000,College,F,Married,86032.833333,0.452804386,0
19049,210000,Graduate School,F,Married,54032,0.2572952381,0
19050,100000,Graduate School,F,Married,101609.66667,1.0160966667,6
19051,20000,College,F,Single,17523.833333,0.8761916667,2
19052,260000,Graduate School,F,Married,21889.833333,0.0841916667,0
19053,20000,College,F,Married,18090.666667,0.9045333333,6
19054,80000,High School,F,Married,60748.333333,0.7593541667,0
19055,50000,College,F,Married,29076.333333,0.5815266667,0
19056,70000,High School,F,Married,52815.666667,0.7545095238,6
19057,30000,College,F,Married,29291.5,0.9763833333,2
19058,100000,Graduate School,F,Single,70343.166667,0.7034316667,2
19059,50000,Graduate School,F,Single,39967.333333,0.7993466667,1
19060,80000,College,F,Married,67321.666667,0.8415208333,2
19061,50000,College,F,Married,3603.5,0.07207,0
19062,150000,Other,F,Married,98272.666667,0.6551511111,0
19063,140000,Graduate School,F,Single,100156,0.7154,0
19064,70000,Graduate School,F,Married,55592.5,0.7941785714,0
19065,30000,College,F,Married,24631.833333,0.8210611111,3
19066,80000,College,F,Married,71559.5,0.89449375,3
19067,40000,College,F,Married,8972.5,0.2243125,0
19068,100000,College,F,Married,35873.833333,0.3587383333,0
19069,50000,College,F,Married,38872.5,0.77745,0
19070,30000,High School,F,Married,27708.666667,0.9236222222,6
19071,120000,Graduate School,F,Married,15175,0.1264583333,0
19072,260000,High School,F,Married,145188.33333,0.5584166667,0
19073,90000,College,F,Married,17604.166667,0.1956018519,0
19074,30000,College,F,Married,20371.5,0.67905,0
19075,260000,Graduate School,F,Married,148725.5,0.5720211538,0
19076,170000,Graduate School,F,Married,133291.5,0.7840676471,3
19077,150000,College,F,Married,114445,0.7629666667,0
19078,90000,High School,F,Married,42192.166667,0.4688018519,6
19079,50000,High School,F,Single,5265.5,0.10531,0
19080,70000,Graduate School,F,Single,53739.666667,0.7677095238,0
19081,210000,Graduate School,F,Single,207957.5,0.9902738095,0
19082,450000,Graduate School,F,Single,0,0,0
19083,70000,High School,F,Married,12168.833333,0.1738404762,1
19084,70000,High School,F,Single,19213.833333,0.2744833333,4
19085,300000,High School,F,Single,18376.666667,0.0612555556,1
19086,70000,Graduate School,F,Married,69066.666667,0.9866666667,0
19087,180000,College,F,Married,78934.833333,0.4385268519,0
19088,50000,High School,F,Married,54964.833333,1.0992966667,2
19089,20000,College,F,Single,16670.5,0.833525,2
19090,260000,Graduate School,F,Single,210722.5,0.8104711538,0
19091,70000,High School,F,Married,15209.833333,0.2172833333,0
19092,50000,College,F,Other,42926.833333,0.8585366667,6
19093,150000,College,F,Married,141022.16667,0.9401477778,0
19094,150000,High School,F,Married,42313.166667,0.2820877778,0
19095,20000,College,F,Married,23692.666667,1.1846333333,0
19096,60000,College,F,Single,40083.666667,0.6680611111,0
19097,50000,College,F,Married,37450,0.749,0
19098,50000,Graduate School,F,Single,28903.833333,0.5780766667,1
19099,80000,Graduate School,F,Married,75208.333333,0.9401041667,3
19100,140000,Graduate School,F,Single,7572.1666667,0.0540869048,0
19101,20000,High School,F,Single,8006,0.4003,5
19102,10000,College,F,Married,4314,0.4314,1
19103,120000,College,F,Married,3563.8333333,0.0296986111,0
19104,50000,College,F,Married,25099.666667,0.5019933333,3
19105,30000,College,F,Married,14436.166667,0.4812055556,3
19106,210000,College,F,Married,106436.5,0.5068404762,1
19107,150000,Graduate School,F,Single,0,0,0
19108,180000,High School,F,Married,41885.5,0.2326972222,0
19109,590000,College,F,Married,1101.1666667,0.0018663842,0
19110,260000,Graduate School,F,Married,105893.5,0.4072826923,0
19111,90000,High School,F,Married,9020.6666667,0.1002296296,0
19112,110000,College,F,Married,17201.333333,0.1563757576,0
19113,140000,Graduate School,F,Single,1346.1666667,0.0096154762,0
19114,210000,Graduate School,F,Single,5910.5,0.0281452381,0
19115,80000,College,F,Married,0,0,0
19116,30000,High School,F,Married,8701.6666667,0.2900555556,4
19117,120000,High School,F,Married,79120.166667,0.6593347222,0
19118,20000,High School,F,Married,8547,0.42735,3
19119,80000,High School,F,Single,49108.666667,0.6138583333,0
19120,110000,College,F,Single,24086.666667,0.218969697,0
19121,240000,College,F,Married,56064.666667,0.2336027778,0
19122,100000,College,F,Married,10480.5,0.104805,0
19123,200000,College,F,Single,158477.33333,0.7923866667,0
19124,450000,Graduate School,F,Single,1718.6666667,0.0038192593,0
19125,150000,College,F,Single,22836.833333,0.1522455556,0
19126,120000,College,F,Married,9041.3333333,0.0753444444,1
19127,70000,College,F,Single,65239,0.9319857143,1
19128,190000,Graduate School,F,Single,142311,0.7490052632,0
19129,50000,High School,F,Married,28480.833333,0.5696166667,0
19130,60000,High School,F,Married,31746.333333,0.5291055556,2
19131,90000,Graduate School,F,Single,18697.5,0.20775,6
19132,300000,College,F,Married,65383.666667,0.2179455556,0
19133,210000,High School,F,Married,1287.8333333,0.0061325397,0
19134,50000,College,F,Married,41658.833333,0.8331766667,3
19135,350000,Graduate School,F,Married,88579.5,0.2530842857,0
19136,30000,College,F,Married,28432.166667,0.9477388889,0
19137,280000,High School,F,Married,0,0,1
19138,380000,High School,F,Married,17134,0.0450894737,0
19139,360000,College,F,Single,555.83333333,0.0015439815,0
19140,260000,College,F,Married,-624.3333333,-0.002401282,2
19141,160000,College,F,Married,10932.5,0.068328125,0
19142,250000,High School,F,Married,16092.166667,0.0643686667,0
19143,320000,Graduate School,F,Single,25570.166667,0.0799067708,0
19144,140000,College,F,Single,139179.33333,0.9941380952,0
19145,80000,High School,F,Married,58401.333333,0.7300166667,0
19146,100000,Graduate School,F,Married,65657.666667,0.6565766667,6
19147,210000,Other,F,Married,5287.8333333,0.0251801587,0
19148,200000,High School,F,Single,4559.8333333,0.0227991667,0
19149,110000,High School,F,Married,76785,0.6980454545,0
19150,70000,Graduate School,F,Married,20268.833333,0.2895547619,4
19151,240000,College,F,Married,119950.5,0.49979375,0
19152,80000,College,F,Married,73799.666667,0.9224958333,0
19153,150000,High School,F,Single,124614.66667,0.8307644444,0
19154,50000,College,F,Single,37059.5,0.74119,0
19155,230000,College,F,Married,36941.833333,0.1606166667,0
19156,290000,Graduate School,F,Married,2319.3333333,0.0079977011,0
19157,350000,Graduate School,F,Single,1706.6666667,0.0048761905,0
19158,100000,High School,F,Single,55955,0.55955,0
19159,50000,High School,F,Married,32449.833333,0.6489966667,0
19160,360000,College,F,Married,0,0,0
19161,210000,College,F,Single,6134.1666667,0.0292103175,0
19162,500000,College,F,Married,2585.5,0.005171,0
19163,290000,College,F,Married,243773,0.8405965517,0
19164,350000,High School,F,Married,260606.66667,0.7445904762,1
19165,190000,College,F,Married,1987.1666667,0.0104587719,0
19166,180000,Graduate School,F,Single,148927.83333,0.8273768519,0
19167,110000,College,F,Married,5323.8333333,0.0483984848,0
19168,200000,High School,F,Single,54398.833333,0.2719941667,6
19169,210000,College,F,Married,3145.8333333,0.0149801587,0
19170,100000,High School,F,Married,575.83333333,0.0057583333,0
19171,130000,College,F,Married,109822.66667,0.8447897436,0
19172,70000,High School,F,Single,63789.666667,0.9112809524,0
19173,100000,College,F,Married,81130.5,0.811305,0
19174,150000,High School,F,Married,498.33333333,0.0033222222,1
19175,160000,High School,F,Married,35070.166667,0.2191885417,0
19176,30000,High School,F,Married,0,0,1
19177,80000,College,F,Married,1079.5,0.01349375,0
19178,200000,College,F,Married,12857.5,0.0642875,0
19179,180000,High School,F,Married,99910.833333,0.5550601852,4
19180,180000,College,F,Married,21896.5,0.1216472222,0
19181,170000,College,F,Married,128183.66667,0.7540215686,0
19182,50000,Graduate School,F,Single,11226,0.22452,0
19183,160000,High School,F,Married,88845.666667,0.5552854167,0
19184,160000,College,F,Married,390,0.0024375,0
19185,20000,Graduate School,F,Single,15969,0.79845,0
19186,70000,College,F,Married,25330.833333,0.3618690476,0
19187,240000,College,F,Single,22081.833333,0.0920076389,0
19188,300000,College,F,Married,304551.33333,1.0151711111,0
19189,420000,College,F,Married,4169.3333333,0.0099269841,0
19190,200000,High School,F,Married,123553.5,0.6177675,2
19191,50000,College,F,Married,26251.166667,0.5250233333,0
19192,50000,College,F,Married,21434.166667,0.4286833333,0
19193,200000,Graduate School,F,Married,2604.5,0.0130225,0
19194,200000,Graduate School,F,Single,118715.33333,0.5935766667,0
19195,380000,College,F,Married,363629.16667,0.9569188596,6
19196,50000,Graduate School,F,Single,15198.333333,0.3039666667,0
19197,50000,Graduate School,F,Single,4013.6666667,0.0802733333,0
19198,500000,College,F,Single,26077.666667,0.0521553333,0
19199,300000,College,F,Married,411.66666667,0.0013722222,0
19200,170000,College,F,Single,6070.6666667,0.0357098039,0
19201,20000,College,F,Married,15638.333333,0.7819166667,6
19202,20000,College,F,Married,1541,0.07705,0
19203,280000,College,F,Single,159932.66667,0.5711880952,0
19204,80000,College,F,Single,6452.6666667,0.0806583333,0
19205,20000,College,F,Single,18974.166667,0.9487083333,1
19206,70000,Graduate School,F,Single,67146,0.9592285714,0
19207,30000,College,F,Married,27164.166667,0.9054722222,6
19208,170000,College,F,Single,115605.66667,0.6800333333,0
19209,320000,College,F,Single,103904.33333,0.3247010417,0
19210,210000,Graduate School,F,Single,0,0,0
19211,310000,College,F,Single,13821.666667,0.0445860215,0
19212,230000,Graduate School,F,Single,780.16666667,0.003392029,1
19213,90000,College,F,Married,89641.5,0.9960166667,2
19214,200000,Graduate School,F,Single,2335.6666667,0.0116783333,0
19215,150000,College,F,Single,115656,0.77104,6
19216,60000,Graduate School,F,Single,18074.666667,0.3012444444,0
19217,50000,College,F,Single,30903.166667,0.6180633333,0
19218,200000,Graduate School,F,Single,137199.83333,0.6859991667,0
19219,220000,College,F,Married,23913.166667,0.1086962121,0
19220,300000,High School,F,Married,9020.6666667,0.0300688889,0
19221,30000,College,F,Married,27763.5,0.92545,3
19222,330000,Other,F,Married,71943.833333,0.2180116162,0
19223,280000,Graduate School,F,Married,175332.83333,0.6261886905,0
19224,330000,Graduate School,F,Single,0,0,0
19225,390000,High School,F,Single,28163.666667,0.0722145299,0
19226,200000,College,F,Married,531,0.002655,0
19227,20000,High School,F,Single,14828.166667,0.7414083333,0
19228,140000,College,F,Married,39607.666667,0.2829119048,0
19229,30000,Graduate School,F,Married,3547.6666667,0.1182555556,0
19230,210000,College,F,Married,0,0,1
19231,100000,High School,F,Married,659.5,0.006595,0
19232,50000,College,F,Married,909.5,0.01819,0
19233,30000,High School,F,Single,27767.833333,0.9255944444,0
19234,30000,Other,F,Single,30267.166667,1.0089055556,1
19235,150000,Graduate School,F,Single,-1447.666667,-0.009651111,1
19236,180000,Graduate School,F,Single,10939.166667,0.0607731481,0
19237,230000,College,F,Married,1157.6666667,0.0050333333,1
19238,220000,Graduate School,F,Single,1494,0.0067909091,0
19239,200000,Graduate School,F,Single,4291.6666667,0.0214583333,0
19240,80000,College,F,Married,9959.3333333,0.1244916667,0
19241,380000,High School,F,Married,4749.5,0.0124986842,0
19242,30000,College,F,Married,12100.666667,0.4033555556,2
19243,160000,College,F,Married,5565.5,0.034784375,0
19244,60000,College,F,Married,19810.666667,0.3301777778,2
19245,100000,High School,F,Married,3746,0.03746,2
19246,150000,College,F,Married,974.16666667,0.0064944444,0
19247,100000,College,F,Married,38172.666667,0.3817266667,4
19248,30000,College,F,Single,5719.6666667,0.1906555556,0
19249,220000,Graduate School,F,Married,3123.5,0.0141977273,4
19250,220000,Graduate School,F,Single,983.33333333,0.004469697,5
19251,400000,College,F,Single,2770.8333333,0.0069270833,0
19252,680000,Graduate School,F,Single,41631,0.0612220588,0
19253,280000,Graduate School,F,Single,46679.5,0.1667125,0
19254,70000,College,F,Married,24212.666667,0.3458952381,0
19255,300000,College,F,Married,3514.8333333,0.0117161111,0
19256,250000,College,F,Single,1619.1666667,0.0064766667,0
19257,200000,Graduate School,F,Single,261.66666667,0.0013083333,0
19258,450000,Graduate School,F,Single,47014.166667,0.1044759259,0
19259,30000,Graduate School,F,Single,23245.666667,0.7748555556,4
19260,210000,College,F,Single,1166,0.005552381,0
19261,250000,Graduate School,F,Single,125642.33333,0.5025693333,6
19262,70000,College,F,Single,64574.166667,0.9224880952,0
19263,230000,Graduate School,F,Single,311.33333333,0.0013536232,1
19264,150000,College,F,Married,47.166666667,0.0003144444,0
19265,70000,High School,F,Married,32269.666667,0.4609952381,6
19266,150000,College,F,Married,80369,0.5357933333,0
19267,200000,College,F,Married,237.33333333,0.0011866667,0
19268,200000,Other,F,Single,2551.6666667,0.0127583333,0
19269,300000,High School,F,Married,229.83333333,0.0007661111,0
19270,80000,High School,F,Married,3704,0.0463,0
19271,30000,College,F,Single,29486.666667,0.9828888889,4
19272,100000,College,F,Married,79720.333333,0.7972033333,0
19273,360000,Graduate School,F,Single,128026.33333,0.3556287037,0
19274,150000,College,F,Single,24258,0.16172,0
19275,180000,Graduate School,F,Single,933.33333333,0.0051851852,1
19276,210000,Graduate School,F,Married,1777,0.0084619048,0
19277,110000,High School,F,Married,83817.833333,0.761980303,0
19278,80000,College,F,Married,30533,0.3816625,0
19279,50000,College,F,Single,6554.3333333,0.1310866667,3
19280,150000,College,F,Married,594,0.00396,0
19281,260000,Graduate School,F,Single,0,0,0
19282,200000,Graduate School,F,Single,1926.5,0.0096325,0
19283,230000,College,F,Single,2577.8333333,0.011207971,0
19284,70000,Graduate School,F,Married,70561,1.0080142857,0
19285,70000,Graduate School,F,Single,37446.166667,0.5349452381,1
19286,160000,College,F,Single,5611.5,0.035071875,0
